checked,sitename,city,lat,lon,scientificname,commonname,genus,cultivar,author,citation_year,treatment,date,time,month,year,raw_date,dateloc,trait,mean,units,n,statname,stat,notes,entity,method
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-10,Clifton-Brown,2002,Observational,1999 Nov 19,07:00:00 (Europe/Berlin),11,1999,1999-11-19 00:00:00 -0600,5,biomassH2O,51.7,percent,3,MSD,8.700,NA,NA,NA
checked,NA,Rhine valley,50.00,7.85,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Neukirchen,1999,observational,NA,NA,NA,NA,NA,9,soilK,154,mg kg-1 soil-1,NA,NA,[missing],NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-09,Clifton-Brown,2002,Observational,1999 Nov 19,07:00:00 (Europe/Berlin),11,1999,1999-11-19 00:00:00 -0600,5,biomassH2O,57,percent,3,MSD,8.700,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-08,Clifton-Brown,2002,Observational,1999 Nov 19,07:00:00 (Europe/Berlin),11,1999,1999-11-19 00:00:00 -0600,5,biomassH2O,58.1,percent,3,MSD,8.700,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-07,Clifton-Brown,2002,Observational,1999 Nov 19,07:00:00 (Europe/Berlin),11,1999,1999-11-19 00:00:00 -0600,5,biomassH2O,55.2,percent,3,MSD,8.700,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-06,Clifton-Brown,2002,Observational,1999 Nov 19,07:00:00 (Europe/Berlin),11,1999,1999-11-19 00:00:00 -0600,5,biomassH2O,52.1,percent,3,MSD,8.700,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-10,Clifton-Brown,2002,Observational,1999 Feb 28,07:00:00 (Europe/Berlin),2,1999,1999-02-28 00:00:00 -0600,5,biomassH2O,31.6,percent,3,MSD,12.700,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-09,Clifton-Brown,2002,Observational,1999 Feb 28,07:00:00 (Europe/Berlin),2,1999,1999-02-28 00:00:00 -0600,5,biomassH2O,44.3,percent,3,MSD,12.700,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-08,Clifton-Brown,2002,Observational,1999 Feb 28,07:00:00 (Europe/Berlin),2,1999,1999-02-28 00:00:00 -0600,5,biomassH2O,29.4,percent,3,MSD,12.700,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-07,Clifton-Brown,2002,Observational,1999 Feb 28,07:00:00 (Europe/Berlin),2,1999,1999-02-28 00:00:00 -0600,5,biomassH2O,37.1,percent,3,MSD,12.700,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-06,Clifton-Brown,2002,Observational,1999 Feb 28,07:00:00 (Europe/Berlin),2,1999,1999-02-28 00:00:00 -0600,5,biomassH2O,32.5,percent,3,MSD,12.700,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-10,Clifton-Brown,2002,Observational,1998 Nov 22,07:00:00 (Europe/Berlin),11,1998,1998-11-22 00:00:00 -0600,5,biomassH2O,54.9,percent,3,MSD,8.000,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-09,Clifton-Brown,2002,Observational,1998 Nov 22,07:00:00 (Europe/Berlin),11,1998,1998-11-22 00:00:00 -0600,5,biomassH2O,59.2,percent,3,MSD,8.000,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-08,Clifton-Brown,2002,Observational,1998 Nov 22,07:00:00 (Europe/Berlin),11,1998,1998-11-22 00:00:00 -0600,5,biomassH2O,51.2,percent,3,MSD,8.000,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-07,Clifton-Brown,2002,Observational,1998 Nov 22,07:00:00 (Europe/Berlin),11,1998,1998-11-22 00:00:00 -0600,5,biomassH2O,55.7,percent,3,MSD,8.000,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-06,Clifton-Brown,2002,Observational,1998 Nov 22,07:00:00 (Europe/Berlin),11,1998,1998-11-22 00:00:00 -0600,5,biomassH2O,50.5,percent,3,MSD,8.000,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-10,Clifton-Brown,2002,Observational,1998 Feb 14,07:00:00 (Europe/Berlin),2,1998,1998-02-14 00:00:00 -0600,5,biomassH2O,39.5,percent,3,MSD,6.900,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-09,Clifton-Brown,2002,Observational,1998 Feb 14,07:00:00 (Europe/Berlin),2,1998,1998-02-14 00:00:00 -0600,5,biomassH2O,42.9,percent,3,MSD,6.900,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-08,Clifton-Brown,2002,Observational,1998 Feb 14,07:00:00 (Europe/Berlin),2,1998,1998-02-14 00:00:00 -0600,5,biomassH2O,40,percent,3,MSD,6.900,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-07,Clifton-Brown,2002,Observational,1998 Feb 14,07:00:00 (Europe/Berlin),2,1998,1998-02-14 00:00:00 -0600,5,biomassH2O,31.9,percent,3,MSD,6.900,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-06,Clifton-Brown,2002,Observational,1998 Feb 14,07:00:00 (Europe/Berlin),2,1998,1998-02-14 00:00:00 -0600,5,biomassH2O,35.3,percent,3,MSD,6.900,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-10,Clifton-Brown,2002,Observational,1997 Nov 10,07:00:00 (Europe/Berlin),11,1997,1997-11-10 00:00:00 -0600,5,biomassH2O,40.2,percent,3,MSD,13.400,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-09,Clifton-Brown,2002,Observational,1997 Nov 10,07:00:00 (Europe/Berlin),11,1997,1997-11-10 00:00:00 -0600,5,biomassH2O,52.9,percent,3,MSD,13.400,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-08,Clifton-Brown,2002,Observational,1997 Nov 10,07:00:00 (Europe/Berlin),11,1997,1997-11-10 00:00:00 -0600,5,biomassH2O,37.9,percent,3,MSD,13.400,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-07,Clifton-Brown,2002,Observational,1997 Nov 10,07:00:00 (Europe/Berlin),11,1997,1997-11-10 00:00:00 -0600,5,biomassH2O,49.4,percent,3,MSD,13.400,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-06,Clifton-Brown,2002,Observational,1997 Nov 10,07:00:00 (Europe/Berlin),11,1997,1997-11-10 00:00:00 -0600,5,biomassH2O,49.5,percent,3,MSD,13.400,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1998 Nov 22,07:00:00 (Europe/Berlin),11,1998,1998-11-22 00:00:00 -0600,5,biomassH2O,55.9,percent,3,MSD,8.000,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1997 Aug 25,07:00:00 (Europe/Berlin),8,1997,1997-08-25 00:00:00 -0500,5,height,31.3,m,3,MSD,4.870,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1997 Jul 26,07:00:00 (Europe/Berlin),7,1997,1997-07-26 00:00:00 -0500,5,height,30.8,m,3,MSD,4.870,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1997 Jul 12,07:00:00 (Europe/Berlin),7,1997,1997-07-12 00:00:00 -0500,5,height,28.1,m,3,MSD,4.870,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1997 Jun 29,07:00:00 (Europe/Berlin),6,1997,1997-06-29 00:00:00 -0500,5,height,22.3,m,3,MSD,4.870,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1997 Jun 22,07:00:00 (Europe/Berlin),6,1997,1997-06-22 00:00:00 -0500,5,height,21.1,m,3,MSD,4.870,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1997 Jun 14,07:00:00 (Europe/Berlin),6,1997,1997-06-14 00:00:00 -0500,5,height,20.6,m,3,MSD,4.870,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1997 Jun 8,07:00:00 (Europe/Berlin),6,1997,1997-06-08 00:00:00 -0500,5,height,17.6,m,3,MSD,4.870,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1997 May 26,07:00:00 (Europe/Berlin),5,1997,1997-05-26 00:00:00 -0500,5,height,11.4,m,3,MSD,4.870,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1997 May 16,07:00:00 (Europe/Berlin),5,1997,1997-05-16 00:00:00 -0500,5,height,6.03,m,3,MSD,4.870,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1997 May 6,07:00:00 (Europe/Berlin),5,1997,1997-05-06 00:00:00 -0500,5,height,2.78,m,3,MSD,4.870,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sacchariflorus,Amur silvergrass,Miscanthus,NA,Clifton-Brown,2002,Observational,1997 Apr 28,07:00:00 (Europe/Berlin),4,1997,1997-04-28 00:00:00 -0500,5,height,0.7,m,3,MSD,4.870,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-10,Clifton-Brown,2002,Observational,2000 Feb 1,07:00:00 (Europe/Berlin),2,2000,2000-02-01 00:00:00 -0600,5,aboveCl,0.09,percent,3,MSD,0.040,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-09,Clifton-Brown,2002,Observational,2000 Feb 1,07:00:00 (Europe/Berlin),2,2000,2000-02-01 00:00:00 -0600,5,aboveCl,0.08,percent,3,MSD,0.040,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-08,Clifton-Brown,2002,Observational,2000 Feb 1,07:00:00 (Europe/Berlin),2,2000,2000-02-01 00:00:00 -0600,5,aboveCl,0.07,percent,NA,MSD,0.040,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-07,Clifton-Brown,2002,Observational,2000 Feb 1,07:00:00 (Europe/Berlin),2,2000,2000-02-01 00:00:00 -0600,5,aboveCl,0.07,percent,NA,MSD,0.040,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-06,Clifton-Brown,2002,Observational,2000 Feb 1,07:00:00 (Europe/Berlin),2,2000,2000-02-01 00:00:00 -0600,5,aboveCl,0.06,percent,NA,MSD,0.040,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-10,Clifton-Brown,2002,Observational,1999 Nov 19,07:00:00 (Europe/Berlin),11,1999,1999-11-19 00:00:00 -0600,5,aboveCl,0.13,percent,3,MSD,0.100,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-09,Clifton-Brown,2002,Observational,1999 Nov 19,07:00:00 (Europe/Berlin),11,1999,1999-11-19 00:00:00 -0600,5,aboveCl,0.23,percent,3,MSD,0.100,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-08,Clifton-Brown,2002,Observational,1999 Nov 19,07:00:00 (Europe/Berlin),11,1999,1999-11-19 00:00:00 -0600,5,aboveCl,0.13,percent,3,MSD,0.100,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-07,Clifton-Brown,2002,Observational,1999 Nov 19,07:00:00 (Europe/Berlin),11,1999,1999-11-19 00:00:00 -0600,5,aboveCl,0.19,percent,3,MSD,0.100,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-06,Clifton-Brown,2002,Observational,1999 Nov 19,07:00:00 (Europe/Berlin),11,1999,1999-11-19 00:00:00 -0600,5,aboveCl,0.16,percent,3,MSD,0.100,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-10,Clifton-Brown,2002,Observational,1999 Feb 28,07:00:00 (Europe/Berlin),2,1999,1999-02-28 00:00:00 -0600,5,aboveCl,0.11,percent,3,MSD,0.070,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-09,Clifton-Brown,2002,Observational,1999 Feb 28,07:00:00 (Europe/Berlin),2,1999,1999-02-28 00:00:00 -0600,5,aboveCl,0.08,percent,3,MSD,0.070,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-08,Clifton-Brown,2002,Observational,1999 Feb 28,07:00:00 (Europe/Berlin),2,1999,1999-02-28 00:00:00 -0600,5,aboveCl,0.1,percent,3,MSD,0.070,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-07,Clifton-Brown,2002,Observational,1999 Feb 28,07:00:00 (Europe/Berlin),2,1999,1999-02-28 00:00:00 -0600,5,aboveCl,0.06,percent,3,MSD,0.070,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-06,Clifton-Brown,2002,Observational,1999 Feb 28,07:00:00 (Europe/Berlin),2,1999,1999-02-28 00:00:00 -0600,5,aboveCl,0.09,percent,3,MSD,0.070,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-10,Clifton-Brown,2002,Observational,1998 Nov 22,07:00:00 (Europe/Berlin),11,1998,1998-11-22 00:00:00 -0600,5,aboveCl,0.23,percent,3,MSD,0.120,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-09,Clifton-Brown,2002,Observational,1998 Nov 22,07:00:00 (Europe/Berlin),11,1998,1998-11-22 00:00:00 -0600,5,aboveCl,0.27,percent,3,MSD,0.120,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-08,Clifton-Brown,2002,Observational,1998 Nov 22,07:00:00 (Europe/Berlin),11,1998,1998-11-22 00:00:00 -0600,5,aboveCl,0.15,percent,3,MSD,0.120,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-07,Clifton-Brown,2002,Observational,1998 Nov 22,07:00:00 (Europe/Berlin),11,1998,1998-11-22 00:00:00 -0600,5,aboveCl,0.38,percent,3,MSD,0.120,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-06,Clifton-Brown,2002,Observational,1998 Nov 22,07:00:00 (Europe/Berlin),11,1998,1998-11-22 00:00:00 -0600,5,aboveCl,0.24,percent,3,MSD,0.120,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-10,Clifton-Brown,2002,Observational,1998 Feb 14,07:00:00 (Europe/Berlin),2,1998,1998-02-14 00:00:00 -0600,5,aboveCl,0.16,percent,3,MSD,0.100,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-09,Clifton-Brown,2002,Observational,1998 Feb 14,07:00:00 (Europe/Berlin),2,1998,1998-02-14 00:00:00 -0600,5,aboveCl,0.33,percent,3,MSD,0.100,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-08,Clifton-Brown,2002,Observational,1998 Feb 14,07:00:00 (Europe/Berlin),2,1998,1998-02-14 00:00:00 -0600,5,aboveCl,0.22,percent,3,MSD,0.100,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-07,Clifton-Brown,2002,Observational,1998 Feb 14,07:00:00 (Europe/Berlin),2,1998,1998-02-14 00:00:00 -0600,5,aboveCl,0.32,percent,3,MSD,0.100,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-06,Clifton-Brown,2002,Observational,1998 Feb 14,07:00:00 (Europe/Berlin),2,1998,1998-02-14 00:00:00 -0600,5,aboveCl,0.2,percent,3,MSD,0.100,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-10,Clifton-Brown,2002,Observational,1997 Nov 10,07:00:00 (Europe/Berlin),11,1997,1997-11-10 00:00:00 -0600,5,aboveCl,0.35,percent,NA,MSD,0.180,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-09,Clifton-Brown,2002,Observational,1997 Nov 10,07:00:00 (Europe/Berlin),11,1997,1997-11-10 00:00:00 -0600,5,aboveCl,0.37,percent,NA,MSD,0.180,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-08,Clifton-Brown,2002,Observational,1997 Nov 10,07:00:00 (Europe/Berlin),11,1997,1997-11-10 00:00:00 -0600,5,aboveCl,0.34,percent,NA,MSD,0.180,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-07,Clifton-Brown,2002,Observational,1997 Nov 10,07:00:00 (Europe/Berlin),11,1997,1997-11-10 00:00:00 -0600,5,aboveCl,0.65,percent,NA,MSD,0.180,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus sinensis Hybrid,NA,Miscanthus,EMI-06,Clifton-Brown,2002,Observational,1997 Nov 10,07:00:00 (Europe/Berlin),11,1997,1997-11-10 00:00:00 -0600,5,aboveCl,0.46,percent,3,MSD,0.180,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,EMI-02,Clifton-Brown,2002,genotype M.×giganteus,1998 Feb 15,Time Level of Confidence Unknown,2,1998,1998-02-14 18:00:00 -0600,5,leaf_ash,8.9,percent,NA,MSD,4.200,NA,NA,NA
checked,Ihinger Hof,Stuttgart,48.74,8.92,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,EMI-04,Clifton-Brown,2002,genotype M.×giganteus,1997 Nov 11,Time Level of Confidence Unknown,11,1997,1997-11-10 18:00:00 -0600,5,leaf_ash,7.1,percent,NA,MSD,2.000,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,NA,Wang,2010,Control,2009 Jun 15,Time Level of Confidence Unknown,6,2009,2009-06-15 19:00:00 -0500,5,SLA,16.1,m2 kg-1,4,SE,1.180,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,NA,Dohlman,2009,observational,Season: [UNRECOGNIZED SEASON MONTH] 2004,Time Level of Confidence Unknown,NA,2004,2004-02-29 18:00:00 -0600,7,stomatal_conductance,8.6,kg m-2 s-1,4,SE,0.056,"pairwise sp comparison SE = (155-124)/(qt(1-0.0001/2,4)*2)",NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Dec 13,Time Level of Confidence Unknown,12,1994,1994-12-12 18:00:00 -0600,5,root_biomass,186,g m-2,6,SE,[missing],NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Nov 12,Time Level of Confidence Unknown,11,1994,1994-11-11 18:00:00 -0600,5,root_biomass,194,g m-2,6,SE,[missing],NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Oct 11,Time Level of Confidence Unknown,10,1994,1994-10-10 19:00:00 -0500,5,root_biomass,185,g m-2,6,SE,61.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Sep 21,Time Level of Confidence Unknown,9,1994,1994-09-20 19:00:00 -0500,5,root_biomass,97,g m-2,6,SE,78.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Aug 31,Time Level of Confidence Unknown,8,1994,1994-08-30 19:00:00 -0500,5,root_biomass,68,g m-2,6,SE,60.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Aug 2,Time Level of Confidence Unknown,8,1994,1994-08-01 19:00:00 -0500,5,root_biomass,13,g m-2,6,SE,63.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Jul 19,Time Level of Confidence Unknown,7,1994,1994-07-18 19:00:00 -0500,5,root_biomass,1,g m-2,6,SE,26.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Jun 20,Time Level of Confidence Unknown,6,1994,1994-06-19 19:00:00 -0500,5,root_biomass,4,g m-2,6,SE,11.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Jul 5,Time Level of Confidence Unknown,7,1994,1994-07-04 19:00:00 -0500,5,root_biomass,1,g m-2,6,SE,7.000,NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Jun 21,Time Level of Confidence Unknown,6,1994,1994-06-20 19:00:00 -0500,5,root_biomass,1,g m-2,6,SE,[missing],NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 17777 plants ha-1,1994 Jun 7,Time Level of Confidence Unknown,6,1994,1994-06-06 19:00:00 -0500,5,root_biomass,2,g m-2,6,SE,[missing],NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 40000 plants ha-1,1994 Dec 14,Time Level of Confidence Unknown,12,1994,1994-12-13 18:00:00 -0600,5,root_biomass,280,g m-2,6,SE,[missing],NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 40000 plants ha-1,1994 Nov 13,Time Level of Confidence Unknown,11,1994,1994-11-12 18:00:00 -0600,5,root_biomass,300,g m-2,6,SE,[missing],NA,NA,NA
checked,ADAS Arthur Rickwood-Bullard Fields,Mepal,52.52,0.09,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Bullard,1995,plant density 40000 plants ha-1,1994 Oct 13,Time Level of Confidence Unknown,10,1994,1994-10-12 19:00:00 -0500,5,root_biomass,292,g m-2,6,SE,61.000,NA,NA,NA
